	genome_id	query_name	cazyme_fam_secstat	e-value
886	ERS235542_69	ERS235542_69_k99_134337_30	GH43_11_secFalse	2.799999999999999e-134
887	ERS235542_69	ERS235542_69_k99_134337_30	CBM91_secFalse	5.3e-44
888	ERS235542_69	ERS235542_69_k99_134337_3	GH31_secFalse	4.0999999999999983e-144
889	ERS235542_69	ERS235542_69_k99_138722_5	GH31_secFalse	5.9999999999999985e-127
892	ERS235542_69	ERS235542_69_k99_145206_3	CBM13_secFalse	1.7000000000000002e-25
893	ERS235542_69	ERS235542_69_k99_145206_3	CBM13_secFalse	1.0000000000000001e-20
894	ERS235542_69	ERS235542_69_k99_145206_3	PL1_8_secFalse	4.2000000000000005e-58
895	ERS235542_69	ERS235542_69_k99_152001_1	GH59_secFalse	3.799999999999999e-175
896	ERS235542_69	ERS235542_69_k99_152001_8	GH1_secFalse	1.0999999999999997e-163
902	ERS235542_69	ERS235542_69_k99_152596_7	GT4_secFalse	9.999999999999999e-16
903	ERS235542_69	ERS235542_69_k99_153819_1	CBM78_secFalse	1.3999999999999997e-48
904	ERS235542_69	ERS235542_69_k99_153819_1	GH26_secFalse	1.9999999999999997e-89
905	ERS235542_69	ERS235542_69_k99_153819_1	CBM35_secFalse	6e-26
906	ERS235542_69	ERS235542_69_k99_155434_15	CE4_secFalse	1.1e-22
908	ERS235542_69	ERS235542_69_k99_157096_7	GH9_secFalse	3.399999999999999e-124
909	ERS235542_69	ERS235542_69_k99_157333_1	GH94_secFalse	0.0
913	ERS235542_69	ERS235542_69_k99_164347_3	GH3_secFalse	1.5999999999999997e-71
914	ERS235542_69	ERS235542_69_k99_164347_4	GH42_secFalse	9.999999999999998e-156
915	ERS235542_69	ERS235542_69_k99_164347_5	GT4_secFalse	2e-34
919	ERS235542_69	ERS235542_69_k99_179125_31	CBM3_secFalse	1.3000000000000001e-20
920	ERS235542_69	ERS235542_69_k99_179125_31	GH9_secFalse	4.6999999999999994e-107
921	ERS235542_69	ERS235542_69_k99_179125_37	GT35_secFalse	5.799999999999997e-255
922	ERS235542_69	ERS235542_69_k99_179125_38	GH77_secFalse	8.799999999999997e-169
928	ERS235542_69	ERS235542_69_k99_179223_27	GT4_secFalse	1.5999999999999998e-30
929	ERS235542_69	ERS235542_69_k99_179223_28	GT4_secFalse	4.9e-19
931	ERS235542_69	ERS235542_69_k99_179223_31	GT2_Glycos_transf_2_secFalse	1.8000000000000001e-22
932	ERS235542_69	ERS235542_69_k99_179223_6	CE4_secFalse	1.9e-30
934	ERS235542_69	ERS235542_69_k99_179223_74	GH5_46_secTrue	7.299999999999999e-41
936	ERS235542_69	ERS235542_69_k99_180435_11	PL1_secFalse	4.599999999999999e-45
937	ERS235542_69	ERS235542_69_k99_180435_11	PL9_1_secFalse	8.699999999999999e-125
938	ERS235542_69	ERS235542_69_k99_180435_22	GH95_secFalse	1.5999999999999993e-285
939	ERS235542_69	ERS235542_69_k99_180435_23	GH26_secFalse	4.1999999999999987e-79
941	ERS235542_69	ERS235542_69_k99_180435_4	GH5_4_secFalse	8.699999999999997e-92
946	ERS235542_69	ERS235542_69_k99_18437_2	CBM23_secFalse	1.9e-45
948	ERS235542_69	ERS235542_69_k99_18437_2	GH5_7_secFalse	4.799999999999999e-94
949	ERS235542_69	ERS235542_69_k99_18437_3	GH130_secFalse	2.3999999999999997e-90
950	ERS235542_69	ERS235542_69_k99_18437_5	GH130_secFalse	2.799999999999999e-94
951	ERS235542_69	ERS235542_69_k99_188828_5	GT5_secFalse	6.099999999999998e-180
954	ERS235542_69	ERS235542_69_k99_23364_10	CE3_secFalse	2.6000000000000004e-28
957	ERS235542_69	ERS235542_69_k99_23364_12	GH44_secFalse	1.4999999999999995e-159
958	ERS235542_69	ERS235542_69_k99_23364_12	CBM76_secFalse	2.1e-48
959	ERS235542_69	ERS235542_69_k99_23364_15	GH5_4_secFalse	5.899999999999999e-97
960	ERS235542_69	ERS235542_69_k99_23364_3	CE4_secFalse	6.5e-25
961	ERS235542_69	ERS235542_69_k99_27651_16	GH5_37_secFalse	2.6999999999999994e-129
962	ERS235542_69	ERS235542_69_k99_27651_44	GT2_Glycos_transf_2_secFalse	1.2999999999999998e-35
964	ERS235542_69	ERS235542_69_k99_44269_13	CBM4_secFalse	1e-33
965	ERS235542_69	ERS235542_69_k99_44269_13	GH16_21_secFalse	2.2e-87
966	ERS235542_69	ERS235542_69_k99_44269_13	GH9_secFalse	7.699999999999999e-109
967	ERS235542_69	ERS235542_69_k99_45840_8	GH48_secFalse	1.7999999999999992e-168
970	ERS235542_69	ERS235542_69_k99_50218_7	GT2_Glycos_transf_2_secFalse	2e-26
971	ERS235542_69	ERS235542_69_k99_53140_14	GH74_secFalse	2.2000000000000002e-18
972	ERS235542_69	ERS235542_69_k99_53140_14	GH74_secFalse	2.6e-17
975	ERS235542_69	ERS235542_69_k99_53140_15	GH25_secFalse	5.7e-54
976	ERS235542_69	ERS235542_69_k99_53140_18	GH5_4_secTrue	2.3999999999999994e-83
977	ERS235542_69	ERS235542_69_k99_53140_42	GH13_20_secFalse	7.3e-80
978	ERS235542_69	ERS235542_69_k99_53140_8	GH13_39_secFalse	2.3999999999999992e-129
979	ERS235542_69	ERS235542_69_k99_53140_9	GT35_secFalse	9.299999999999996e-260
980	ERS235542_69	ERS235542_69_k99_57814_1	PL31_secTrue	5.5e-65
981	ERS235542_69	ERS235542_69_k99_57814_1	GH9_secTrue	7.4e-70
982	ERS235542_69	ERS235542_69_k99_57814_1	CBM30_secTrue	8.7e-17
983	ERS235542_69	ERS235542_69_k99_57814_3	GH5_1_secFalse	4.999999999999999e-118
984	ERS235542_69	ERS235542_69_k99_65186_40	GH32_secFalse	1.7999999999999996e-85
986	ERS235542_69	ERS235542_69_k99_67906_3	CBM9_secFalse	9.999999999999999e-48
987	ERS235542_69	ERS235542_69_k99_67906_3	CBM22_secFalse	2.3999999999999997e-27
988	ERS235542_69	ERS235542_69_k99_67906_3	CBM22_secFalse	4.7000000000000004e-30
989	ERS235542_69	ERS235542_69_k99_67906_3	GH10_secFalse	6.5999999999999994e-93
990	ERS235542_69	ERS235542_69_k99_67906_31	CBM48_secFalse	1.2999999999999998e-19
991	ERS235542_69	ERS235542_69_k99_67906_31	GH13_9_secFalse	5.299999999999999e-150
992	ERS235542_69	ERS235542_69_k99_67906_34	GT5_secFalse	8.099999999999997e-175
993	ERS235542_69	ERS235542_69_k99_67906_45	CBM3_secTrue	1e-17
994	ERS235542_69	ERS235542_69_k99_67906_45	GH9_secTrue	4.199999999999999e-129
995	ERS235542_69	ERS235542_69_k99_71704_32	GH9_secFalse	2.7999999999999996e-99
997	ERS235542_69	ERS235542_69_k99_71704_39	CBM35_secTrue	1.9e-17
998	ERS235542_69	ERS235542_69_k99_71704_39	GH26_secTrue	2.2999999999999996e-101
999	ERS235542_69	ERS235542_69_k99_71704_56	GH36_secFalse	4.399999999999998e-267
1001	ERS235542_69	ERS235542_69_k99_71704_8	GH43_35_secFalse	1.4999999999999996e-117
1003	ERS235542_69	ERS235542_69_k99_77826_5	GH5_37_secFalse	2.1999999999999995e-124
1004	ERS235542_69	ERS235542_69_k99_8010_13	GH5_1_secFalse	9.999999999999999e-115
1006	ERS235542_69	ERS235542_69_k99_8010_1	GH5_4_secFalse	1.2999999999999998e-87
1008	ERS235542_69	ERS235542_69_k99_9013_4	CBM91_secFalse	1.8e-50
1009	ERS235542_69	ERS235542_69_k99_9013_4	GH43_12_secFalse	4.499999999999999e-115
1011	ERS235542_69	ERS235542_69_k99_98142_118	CBM13_secFalse	2.2e-26
1012	ERS235542_69	ERS235542_69_k99_98142_118	CBM13_secFalse	2.4e-20
1013	ERS235542_69	ERS235542_69_k99_98142_118	PL11_secFalse	4.099999999999999e-243
1014	ERS235542_69	ERS235542_69_k99_98142_139	GH3_secFalse	1.6999999999999997e-51
1015	ERS235542_69	ERS235542_69_k99_98142_180	GT28_secFalse	8.399999999999998e-47
1016	ERS235542_69	ERS235542_69_k99_98142_210	CE20_secFalse	8.899999999999999e-72
1017	ERS235542_69	ERS235542_69_k99_98142_46	GT4_secFalse	2e-35
1018	ERS235542_69	ERS235542_69_k99_98142_47	GT4_secFalse	9.1e-37
1019	ERS235542_69	ERS235542_69_k99_98142_83	GH94_secFalse	6.199999999999997e-256
1020	ERS235542_69	ERS235542_69_k99_98142_89	GH73_secFalse	6.799999999999999e-19
1021	ERS235542_69	ERS235542_69_k99_98606_1	GH105_secFalse	7.199999999999999e-80
1022	ERS235543_27	ERS235543_27_k99_102824_14	CE4_secFalse	9.499999999999999e-25
1023	ERS235543_27	ERS235543_27_k99_102824_6	GH1_secFalse	1.5999999999999996e-140
1024	ERS235543_27	ERS235543_27_k99_103601_16	CE7_secFalse	2.5999999999999995e-85
1026	ERS235543_27	ERS235543_27_k99_103601_2	GH23_secFalse	3.7e-28
1028	ERS235543_27	ERS235543_27_k99_113040_20	GH13_20_secFalse	1.9999999999999994e-71
1030	ERS235543_27	ERS235543_27_k99_116987_21	GT28_secFalse	2.4e-20
1032	ERS235543_27	ERS235543_27_k99_130922_6	GH140_secFalse	1.1999999999999997e-85
1033	ERS235543_27	ERS235543_27_k99_130922_8	CE1_secFalse	8.500000000000001e-18
1035	ERS235543_27	ERS235543_27_k99_131299_53	CBM32_secFalse	9.999999999999999e-16
1037	ERS235543_27	ERS235543_27_k99_131299_53	GH31_secFalse	9.5e-50
1038	ERS235543_27	ERS235543_27_k99_132074_4	GH1_secFalse	3.999999999999999e-145
1039	ERS235543_27	ERS235543_27_k99_135610_13	GT28_secFalse	1.7e-50
1040	ERS235543_27	ERS235543_27_k99_137199_11	GH5_44_secFalse	8.499999999999999e-60
1041	ERS235543_27	ERS235543_27_k99_157654_5	GH109_secFalse	4.4e-17
1042	ERS235543_27	ERS235543_27_k99_178237_3	GT51_secFalse	2.3999999999999993e-65
1045	ERS235543_27	ERS235543_27_k99_19135_9	GH32_secFalse	1.7999999999999998e-79
1046	ERS235543_27	ERS235543_27_k99_37349_2	GT2_Glycos_transf_2_secFalse	3.2e-29
1047	ERS235543_27	ERS235543_27_k99_37349_5	GT2_Glycos_transf_2_secFalse	3e-17
1048	ERS235543_27	ERS235543_27_k99_38737_22	GH1_secFalse	1.8999999999999993e-146
1051	ERS235543_27	ERS235543_27_k99_41133_21	GH4_secFalse	7.799999999999999e-68
1055	ERS235543_27	ERS235543_27_k99_53557_20	GH170_secFalse	2.2999999999999996e-101
1057	ERS235543_27	ERS235543_27_k99_57323_91	GT81_secFalse	3.6e-17
1064	ERS235543_27	ERS235543_27_k99_9140_6	GT2_Glyco_tranf_2_3_secFalse	3.8000000000000003e-25
1065	ERS235543_27	ERS235543_27_k99_96848_1	GT2_Glycos_transf_2_secFalse	1.4e-22
1067	ERS235543_27	ERS235543_27_k99_96848_72	GH109_secFalse	1e-17
1083	ERS235548_69	ERS235548_69_k99_152149_14	GT35_secFalse	9.499999999999995e-262
1084	ERS235548_69	ERS235548_69_k99_152149_15	GT5_secFalse	1.7999999999999994e-169
1085	ERS235548_69	ERS235548_69_k99_152149_18	CBM48_secFalse	3.1e-16
1086	ERS235548_69	ERS235548_69_k99_152149_18	GH13_9_secFalse	9.799999999999996e-148
1091	ERS235548_69	ERS235548_69_k99_228220_2	GT8_secFalse	4.1e-49
1127	ERS235550_95	ERS235550_95_k99_10005_3	GT5_secFalse	1.0999999999999999e-180
1128	ERS235550_95	ERS235550_95_k99_10005_4	GH13_39_secFalse	1.0999999999999997e-121
1130	ERS235550_95	ERS235550_95_k99_10005_4	GH77_secFalse	6.099999999999999e-100
1133	ERS235550_95	ERS235550_95_k99_118098_17	CE7_secFalse	3.6999999999999987e-85
1134	ERS235550_95	ERS235550_95_k99_118098_31	GH23_secFalse	5.999999999999999e-29
1135	ERS235550_95	ERS235550_95_k99_120615_6	GT81_secFalse	1.3e-17
1137	ERS235550_95	ERS235550_95_k99_132744_10	GH172_secFalse	5.799999999999999e-83
1140	ERS235550_95	ERS235550_95_k99_154260_15	GT2_Glycos_transf_2_secFalse	9.1e-23
1141	ERS235550_95	ERS235550_95_k99_154415_12	GT35_secFalse	9.699999999999996e-219
1142	ERS235550_95	ERS235550_95_k99_154415_13	GH77_secFalse	1.2999999999999996e-161
1143	ERS235550_95	ERS235550_95_k99_156472_13	GH4_secFalse	6.999999999999999e-68
1144	ERS235550_95	ERS235550_95_k99_157669_10	GH170_secFalse	2.6999999999999998e-101
1147	ERS235550_95	ERS235550_95_k99_170000_6	GT51_secFalse	2.7999999999999996e-65
1149	ERS235550_95	ERS235550_95_k99_177214_6	GT28_secFalse	4.7e-51
1150	ERS235550_95	ERS235550_95_k99_187921_1	GT28_secFalse	1.8000000000000002e-20
1152	ERS235550_95	ERS235550_95_k99_192338_20	GH32_secFalse	1.1999999999999999e-84
1153	ERS235550_95	ERS235550_95_k99_192338_22	GH32_secFalse	2.2e-43
1156	ERS235550_95	ERS235550_95_k99_193292_17	GH13_9_secFalse	5.699999999999999e-136
1157	ERS235550_95	ERS235550_95_k99_193292_17	CBM48_secFalse	6.6e-19
1158	ERS235550_95	ERS235550_95_k99_193292_18	GT35_secFalse	9.999999999999995e-257
1161	ERS235550_95	ERS235550_95_k99_193999_2	GH4_secFalse	3.5e-48
1162	ERS235550_95	ERS235550_95_k99_195319_18	GT2_Glycos_transf_2_secFalse	5.2999999999999995e-18
1163	ERS235550_95	ERS235550_95_k99_195319_20	GT2_Glycos_transf_2_secFalse	3.6000000000000003e-28
1167	ERS235550_95	ERS235550_95_k99_212841_11	CE8_secFalse	1.4999999999999997e-79
1168	ERS235550_95	ERS235550_95_k99_212841_11	CE19_secFalse	1.7e-27
1169	ERS235550_95	ERS235550_95_k99_212841_13	GH28_secFalse	3.8999999999999993e-66
1170	ERS235550_95	ERS235550_95_k99_212841_9	GH105_secFalse	2.0999999999999993e-107
1171	ERS235550_95	ERS235550_95_k99_214219_18	CE4_secFalse	3.4e-26
1172	ERS235550_95	ERS235550_95_k99_31822_8	GH13_20_secFalse	1.6999999999999996e-71
1175	ERS235550_95	ERS235550_95_k99_35294_6	GT2_Glycos_transf_2_secFalse	4.6e-31
1176	ERS235550_95	ERS235550_95_k99_35294_8	GT2_Glycos_transf_2_secFalse	2.4e-30
1177	ERS235550_95	ERS235550_95_k99_35294_9	GT2_Glycos_transf_2_secFalse	5.5e-29
1178	ERS235550_95	ERS235550_95_k99_47178_4	GT2_Glyco_tranf_2_3_secFalse	1e-25
1185	ERS235550_95	ERS235550_95_k99_7964_28	GH109_secFalse	4.3e-17
1186	ERS235550_95	ERS235550_95_k99_82305_16	GH1_secFalse	9.399999999999996e-129
1187	ERS235550_95	ERS235550_95_k99_83913_22	CE9_secFalse	1.4999999999999995e-119
1188	ERS235550_95	ERS235550_95_k99_83913_3	GH1_secFalse	5.6999999999999985e-148
1189	ERS235550_95	ERS235550_95_k99_83913_5	GH1_secFalse	3.199999999999999e-141
1190	ERS235550_95	ERS235550_95_k99_83913_9	GH1_secFalse	4.199999999999999e-141
1191	ERS235550_95	ERS235550_95_k99_84825_10	GH4_secFalse	1.0999999999999999e-61
1195	ERS235552_10	ERS235552_10_k99_135700_31	GT35_secFalse	1.599999999999999e-222
1196	ERS235552_10	ERS235552_10_k99_135700_32	GH77_secFalse	6.099999999999998e-167
1200	ERS235552_10	ERS235552_10_k99_136716_150	GH31_secFalse	5.499999999999999e-136
1201	ERS235552_10	ERS235552_10_k99_136716_162	GH13_secFalse	1.3999999999999996e-68
1202	ERS235552_10	ERS235552_10_k99_136716_17	GH25_secFalse	1.1999999999999998e-45
1203	ERS235552_10	ERS235552_10_k99_136716_183	GT4_secFalse	5.2e-31
1204	ERS235552_10	ERS235552_10_k99_136716_55	GH77_secFalse	5.199999999999998e-175
1205	ERS235552_10	ERS235552_10_k99_137032_16	GH3_secFalse	6.7999999999999995e-59
1207	ERS235552_10	ERS235552_10_k99_137032_6	GH1_secFalse	4.5999999999999984e-153
1210	ERS235552_10	ERS235552_10_k99_142784_44	CE1_secFalse	4.8e-21
1211	ERS235552_10	ERS235552_10_k99_142784_45	GH13_4_secFalse	2.1999999999999994e-170
1212	ERS235552_10	ERS235552_10_k99_142784_48	GH13_9_secFalse	1.1999999999999995e-151
1213	ERS235552_10	ERS235552_10_k99_142784_48	CBM48_secFalse	3.7e-18
1216	ERS235552_10	ERS235552_10_k99_14951_16	GH36_secFalse	6.2999999999999965e-273
1220	ERS235552_10	ERS235552_10_k99_153657_8	GH36_secFalse	1.3999999999999992e-256
1221	ERS235552_10	ERS235552_10_k99_169312_102	GH53_secFalse	2.4999999999999992e-135
1222	ERS235552_10	ERS235552_10_k99_169312_10	GH5_2_secFalse	1.5999999999999997e-86
1226	ERS235552_10	ERS235552_10_k99_169312_14	GH94_secFalse	4.4999999999999974e-300
1228	ERS235552_10	ERS235552_10_k99_169312_153	GT2_Glycos_transf_2_secFalse	4.8e-31
1230	ERS235552_10	ERS235552_10_k99_169312_176	CBM34_secFalse	2.2e-17
1231	ERS235552_10	ERS235552_10_k99_169312_176	GH13_39_secFalse	2.5999999999999995e-97
1232	ERS235552_10	ERS235552_10_k99_169312_194	GH3_secFalse	6.2e-52
1234	ERS235552_10	ERS235552_10_k99_169312_256	GT2_Glyco_tranf_2_3_secFalse	1.2e-20
1235	ERS235552_10	ERS235552_10_k99_169312_293	GH36_secFalse	4.199999999999998e-275
1237	ERS235552_10	ERS235552_10_k99_169312_300	GH130_secFalse	4.1e-93
1238	ERS235552_10	ERS235552_10_k99_169312_301	GH130_secFalse	9.299999999999999e-94
1240	ERS235552_10	ERS235552_10_k99_169312_353	GH36_secFalse	1.2999999999999993e-282
1241	ERS235552_10	ERS235552_10_k99_169312_36	GH77_secFalse	3.399999999999998e-167
1246	ERS235552_10	ERS235552_10_k99_169312_47	GT28_secFalse	4.8e-40
1247	ERS235552_10	ERS235552_10_k99_169312_50	CE4_secFalse	2.2999999999999997e-34
1248	ERS235552_10	ERS235552_10_k99_169312_68	GH5_secFalse	6.900000000000001e-42
1249	ERS235552_10	ERS235552_10_k99_169312_86	GH13_9_secFalse	1.5999999999999995e-114
1251	ERS235552_10	ERS235552_10_k99_169312_9	GT35_secFalse	9.999999999999994e-285
1255	ERS235552_10	ERS235552_10_k99_170003_142	GH13_36_secFalse	3.999999999999999e-118
1258	ERS235552_10	ERS235552_10_k99_170003_77	CE4_secFalse	1e-26
1259	ERS235552_10	ERS235552_10_k99_23957_43	GT2_Glycos_transf_2_secFalse	7.1e-21
1262	ERS235552_10	ERS235552_10_k99_23957_59	GH43_35_secFalse	4.999999999999999e-115
1267	ERS235552_10	ERS235552_10_k99_24944_53	GH9_secFalse	9.999999999999999e-110
1268	ERS235552_10	ERS235552_10_k99_24944_53	CBM4_secFalse	2.9999999999999996e-28
1269	ERS235552_10	ERS235552_10_k99_24944_89	GH32_secFalse	2.1999999999999996e-99
1275	ERS235552_10	ERS235552_10_k99_35147_8	GH5_37_secFalse	9.099999999999997e-138
1277	ERS235552_10	ERS235552_10_k99_48850_11	CBM4_secFalse	1.6e-24
1278	ERS235552_10	ERS235552_10_k99_48850_11	CBM4_secFalse	2.5e-34
1280	ERS235552_10	ERS235552_10_k99_48850_11	GH16_3_secFalse	4.299999999999999e-80
1281	ERS235552_10	ERS235552_10_k99_48850_11	CBM4_secFalse	7.9e-20
1286	ERS235552_10	ERS235552_10_k99_62520_117	CBM27_secFalse	1.9e-31
1287	ERS235552_10	ERS235552_10_k99_62520_117	GH26_secFalse	2e-62
1288	ERS235552_10	ERS235552_10_k99_62520_117	CBM23_secFalse	5.2e-45
1291	ERS235552_10	ERS235552_10_k99_62520_9	GT2_Glycos_transf_2_secFalse	3.6e-30
1292	ERS235552_10	ERS235552_10_k99_65742_28	GH25_secFalse	1.2e-40
1293	ERS235552_10	ERS235552_10_k99_6652_16	CE2_secFalse	1.7999999999999998e-59
1294	ERS235552_10	ERS235552_10_k99_6652_17	CBM35inCE17_secFalse	1.2e-58
1295	ERS235552_10	ERS235552_10_k99_6652_17	CE17_secFalse	6.199999999999999e-71
1297	ERS235552_10	ERS235552_10_k99_66966_103	GH94_secFalse	2.499999999999999e-249
1299	ERS235552_10	ERS235552_10_k99_66966_119	GH5_2_secFalse	9.999999999999998e-93
1302	ERS235552_10	ERS235552_10_k99_66966_15	GH73_secFalse	5.2e-34
1303	ERS235552_10	ERS235552_10_k99_66966_161	GH9_secFalse	2.2999999999999994e-100
1304	ERS235552_10	ERS235552_10_k99_67417_106	GT51_secFalse	1.7000000000000002e-62
1305	ERS235552_10	ERS235552_10_k99_67417_20	GH13_9_secFalse	1.1000000000000002e-19
1310	ERS235552_10	ERS235552_10_k99_71320_25	GT5_secFalse	2.599999999999999e-177
1311	ERS235552_10	ERS235552_10_k99_71320_93	CBM61_secFalse	3.6000000000000007e-26
1312	ERS235552_10	ERS235552_10_k99_71320_93	CBM61_secFalse	6.1e-21
1313	ERS235552_10	ERS235552_10_k99_71320_93	GH53_secFalse	9.499999999999998e-124
1314	ERS235552_10	ERS235552_10_k99_75974_9	GH51_secFalse	2.0999999999999993e-139
1315	ERS235552_10	ERS235552_10_k99_76059_20	GH13_20_secFalse	8.499999999999999e-78
1316	ERS235552_10	ERS235552_10_k99_76059_6	GH32_secFalse	1.2e-58
1317	ERS235552_10	ERS235552_10_k99_78871_101	GH1_secFalse	5.099999999999998e-170
1318	ERS235552_10	ERS235552_10_k99_78871_10	GT2_Glycos_transf_2_secFalse	9.4e-31
1319	ERS235552_10	ERS235552_10_k99_78871_13	GT2_Glycos_transf_2_secFalse	5e-34
1320	ERS235552_10	ERS235552_10_k99_78871_28	GH26_secFalse	8.899999999999998e-100
1321	ERS235552_10	ERS235552_10_k99_78871_36	GH36_secFalse	2.899999999999999e-99
1324	ERS235552_10	ERS235552_10_k99_78871_95	GT2_Glycos_transf_2_secFalse	4e-36
1325	ERS235554_30	ERS235554_30_k99_104897_4	GT2_Glyco_tranf_2_3_secFalse	1e-25
1327	ERS235554_30	ERS235554_30_k99_107295_18	CE4_secFalse	2.4e-26
1328	ERS235554_30	ERS235554_30_k99_110731_16	CE7_secFalse	2.3999999999999997e-84
1330	ERS235554_30	ERS235554_30_k99_110731_2	GH23_secFalse	6.9e-29
1331	ERS235554_30	ERS235554_30_k99_118985_11	GH1_secFalse	2.1999999999999995e-141
1332	ERS235554_30	ERS235554_30_k99_118985_15	GH1_secFalse	3.899999999999999e-141
1333	ERS235554_30	ERS235554_30_k99_118985_24	CE9_secFalse	1.5999999999999997e-119
1334	ERS235554_30	ERS235554_30_k99_118985_9	GH1_secFalse	9.799999999999996e-148
1336	ERS235554_30	ERS235554_30_k99_135088_11	GH4_secFalse	6.999999999999999e-68
1337	ERS235554_30	ERS235554_30_k99_137851_17	GH1_secFalse	2.0999999999999996e-128
1338	ERS235554_30	ERS235554_30_k99_138711_33	GT51_secFalse	1.2999999999999998e-65
1342	ERS235554_30	ERS235554_30_k99_148336_4	GH109_secFalse	4.3e-17
1345	ERS235554_30	ERS235554_30_k99_173093_64	GH109_secFalse	1.5e-19
1347	ERS235554_30	ERS235554_30_k99_17463_1	GH13_20_secFalse	9.799999999999998e-71
1348	ERS235554_30	ERS235554_30_k99_178364_4	GT81_secFalse	7.8e-18
1349	ERS235554_30	ERS235554_30_k99_182690_26	GT2_Glycos_transf_2_secFalse	2e-17
1350	ERS235554_30	ERS235554_30_k99_182690_27	GT2_Glycos_transf_2_secFalse	1.1000000000000002e-34
1352	ERS235554_30	ERS235554_30_k99_182690_29	GT2_Glycos_transf_2_secFalse	1.7e-32
1353	ERS235554_30	ERS235554_30_k99_182690_30	GT2_Glycos_transf_2_secFalse	1.6999999999999998e-31
1354	ERS235554_30	ERS235554_30_k99_182690_31	GT2_Glycos_transf_2_secFalse	2.6e-21
1355	ERS235554_30	ERS235554_30_k99_182690_31	GT2_Glycos_transf_2_secFalse	8.9e-22
1356	ERS235554_30	ERS235554_30_k99_184374_38	GT28_secFalse	1.4e-50
1358	ERS235554_30	ERS235554_30_k99_185119_21	GT28_secFalse	2.6e-21
1359	ERS235554_30	ERS235554_30_k99_187138_6	GH4_secFalse	1.0999999999999999e-61
1360	ERS235554_30	ERS235554_30_k99_190763_10	GH32_secFalse	3.4999999999999997e-84
1361	ERS235554_30	ERS235554_30_k99_190763_8	GH32_secFalse	2.5e-44
1362	ERS235554_30	ERS235554_30_k99_195078_1	GH13_30_secFalse	1.1999999999999994e-163
1366	ERS235554_30	ERS235554_30_k99_41694_37	GH28_secFalse	1.1999999999999999e-66
1367	ERS235554_30	ERS235554_30_k99_41694_39	CE19_secFalse	1.8999999999999998e-26
1368	ERS235554_30	ERS235554_30_k99_41694_39	CE8_secFalse	5.7e-78
1370	ERS235554_30	ERS235554_30_k99_41694_41	GH105_secFalse	5.9e-108
1371	ERS235554_30	ERS235554_30_k99_44295_3	GH1_secFalse	4.3999999999999993e-135
1373	ERS235554_30	ERS235554_30_k99_57890_37	GT4_secFalse	1.1000000000000001e-23
1375	ERS235554_30	ERS235554_30_k99_57890_55	GT4_secFalse	1.3e-33
1376	ERS235554_30	ERS235554_30_k99_57890_56	GT4_secFalse	4.1000000000000003e-29
1377	ERS235554_30	ERS235554_30_k99_57890_61	GT2_Glycos_transf_2_secFalse	1.4999999999999998e-28
1383	ERS235554_30	ERS235554_30_k99_5815_10	GT35_secFalse	2.3999999999999986e-219
1390	ERS235554_30	ERS235554_30_k99_80631_15	GT2_Glycos_transf_2_secFalse	9.1e-23
1391	ERS235554_30	ERS235554_30_k99_80982_25	GH5_44_secFalse	2.3999999999999995e-60
1400	ERS235554_34	ERS235554_34_k99_11859_69	GH5_4_secFalse	3.9999999999999997e-84
1401	ERS235554_34	ERS235554_34_k99_11859_75	CBM13_secFalse	1.3e-22
1402	ERS235554_34	ERS235554_34_k99_11859_75	CBM13_secFalse	2e-16
1403	ERS235554_34	ERS235554_34_k99_11859_75	PL1_secFalse	4.7000000000000004e-30
1405	ERS235554_34	ERS235554_34_k99_11859_8	GT4_secFalse	2.8000000000000002e-33
1406	ERS235554_34	ERS235554_34_k99_12062_5	GH24_secFalse	2.3e-29
1410	ERS235554_34	ERS235554_34_k99_133765_4	GT35_secFalse	1.1999999999999993e-227
1415	ERS235554_34	ERS235554_34_k99_155144_50	GT28_secFalse	1.4999999999999997e-45
1418	ERS235554_34	ERS235554_34_k99_157540_13	GT2_Glycos_transf_2_secFalse	5.7999999999999996e-36
1421	ERS235554_34	ERS235554_34_k99_167777_31	GT2_Glycos_transf_2_secFalse	6.799999999999999e-23
1422	ERS235554_34	ERS235554_34_k99_167777_32	GT4_secFalse	2.9e-25
1426	ERS235554_34	ERS235554_34_k99_173311_36	GT4_secFalse	4.199999999999999e-25
1429	ERS235554_34	ERS235554_34_k99_175551_13	GT51_secFalse	1.1e-60
1430	ERS235554_34	ERS235554_34_k99_17889_11	GT5_secFalse	2.099999999999999e-172
1431	ERS235554_34	ERS235554_34_k99_17889_8	GH13_9_secFalse	9.999999999999998e-155
